"FLOORS","Level","lnPrice","lnInc","Top25","AboveMed"
3,1,12.3883983689821,12.636191341077,1,1
1,4,12.1007176854125,11.0617514407684,0,1
1,1,12.6115410869661,11.111686414488,0,1
2,3,10.8197982842103,8.69533937679971,0,0
2,3,10.8197982842103,7.78364059622125,0,0
4,4,11.4075760603618,6.55250788703459,0,0
2,3,0.693147180559945,8.85194967125395,0,0
3,1,12.5425484535736,10.6200826689586,0,0
3,2,12.3883983689821,12.657899574943,1,1
5,1,12.043559598368,11.1560790777645,0,0
3,1,11.002116507732,9.51554305814595,0,0
2,3,9.21044036697652,10.8237902258001,0,0
3,3,11.2897944135779,10.1444317284758,0,0
3,1,11.6952553550628,10.9505959983371,0,0
3,2,11.8494048444231,11.5896549978289,1,1
2,1,10.8197982842103,11.2383307120649,0,1
1,1,11.1562648066437,10.668676285961,0,0
2,3,12.899222326087,11.6951470167638,1,1
2,3,11.1562648066437,11.1270864979972,0,0
2,3,10.5966597327836,10.4184346712613,0,0
4,4,11.7752974217158,11.1362810226703,0,0
3,1,14.093143052138,12.9077607483519,1,1
4,3,12.3013873707787,10.1489795075141,0,0
2,1,12.7068509637411,11.3385839825165,0,0
2,1,9.90353755128617,9.39474309497396,0,0
3,3,10.8197982842103,10.6928081765447,0,0
3,4,11.7752974217158,11.3736748918235,0,1
4,4,11.2897944135779,11.5703449558377,1,1
4,4,11.002116507732,11.5703449558377,1,1
3,1,14.093143052138,12.748196334841,1,1
13,3,11.5129354649202,11.4619058173485,0,1
6,2,12.4292201968364,7.88532923927319,0,0
3,3,12.6115410869661,7.60140233458373,0,0
3,4,11.6082447356423,11.4072871329472,0,1
3,2,12.2060776455177,11.1560790777645,0,0
4,4,11.2897944135779,4.61512051684126,0,0
2,3,11.9829353441964,10.8618602847896,0,0
3,1,11.4075760603618,10.4038991379532,0,0
2,3,11.9829353441964,10.4337628001234,0,0
20,4,12.4292201968364,12.7423262212144,1,1
5,4,12.7938620882062,11.4074316070894,0,1
3,2,10.8197982842103,9.39166142843655,0,0
2,1,11.2897944135779,11.4294134127412,0,0
2,3,11.4075760603618,10.4627604245397,0,0
6,3,11.002116507732,13.0212560264273,1,1
3,3,11.9183972397228,11.6436203384754,1,1
6,4,12.5425484535736,11.870515989637,1,1
4,1,11.4075760603618,10.8195382556057,0,0
4,4,12.9480123712091,10.1306629649637,0,0
3,2,11.2897944135779,10.0853089842884,0,0
2,1,11.6952553550628,10.4248969698418,0,0
4,1,11.6952553550628,12.060902354367,1,1
4,4,11.1562648066437,11.5128054577697,1,1
4,4,11.6952553550628,11.6081265479146,1,1
4,1,13.458837042596,12.205947637717,1,1
4,3,12.5776396502326,9.85224688834253,0,0
6,2,12.2060776455177,10.5187002182882,0,0
2,3,12.5061809416774,11.6351519472128,1,1
3,3,12.3883983689821,11.7195249142237,1,1
3,2,13.3212158754924,13.0106359693683,1,1
3,1,12.7367038377645,11.0601800522808,0,0
6,4,12.1007176854125,9.39274525863144,0,0
4,4,12.1007176854125,10.8197982842103,0,0
15,1,11.1562648066437,10.1464729460639,0,0
4,3,11.9183972397228,10.595358919592,0,0
3,3,11.6952553550628,9.83633227734872,0,0
2,3,11.4075760603618,10.9677671621237,0,0
6,1,12.7068509637411,11.3504183001091,0,1
3,2,11.9183972397228,11.6080083462169,1,1
2,4,11.7752974217158,11.5916257335139,1,1
7,1,10.8197982842103,10.0146263417701,0,0
3,2,11.6952553550628,10.1261509886135,0,0
2,1,11.6082447356423,9.67959371983121,0,0
3,2,11.7752974217158,11.3619281414183,0,1
2,1,12.7656912906044,10.463131911492,0,0
2,1,11.1562648066437,11.0349057929294,0,0
2,3,10.3089859934221,9.21044036697652,0,0
3,4,11.002116507732,11.0342765728995,0,0
2,1,11.6082447356423,10.6379685965891,0,0
1,4,11.002116507732,10.2576944533605,0,0
8,4,12.5425484535736,10.1610711771639,0,0
3,3,9.21044036697652,9.98511362141607,0,0
3,2,11.9829353441964,10.1354322598034,0,0
6,1,12.254867571593,11.1163953209196,0,0
2,4,12.6115410869661,11.9511029735495,1,1
2,3,12.9945322786191,11.4295547255373,0,1
7,4,12.2060776455177,10.1102577897324,0,0
3,2,11.002116507732,10.8587682017015,0,0
3,2,12.2060776455177,11.3849557205256,0,1
2,1,11.1562648066437,9.05028898382796,0,0
3,3,12.043559598368,10.0816755780485,0,0
1,4,11.9829353441964,10.0847668997516,0,0
2,1,10.5966597327836,7.86365126544865,0,0
3,1,12.9715428132484,11.5384957410818,1,1
3,1,12.043559598368,11.0153615151874,0,1
2,1,10.8197982842103,11.0691664141244,0,0
14,2,12.899222326087,12.657899574943,1,1
3,1,11.1562648066437,12.1756185926714,1,1
2,3,12.7656912906044,9.74102744483773,0,0
3,2,11.2897944135779,9.57505292759738,0,0
3,1,12.5776396502326,10.7122153451973,0,0
4,1,11.7752974217158,11.8981946684588,1,1
6,4,11.6082447356423,11.3502653490355,0,1
4,3,11.6952553550628,11.7359730116761,1,1
2,3,11.4075760603618,11.5187882452386,1,1
2,1,10.8197982842103,10.914633815423,0,0
3,3,9.90353755128617,7.09090982207998,0,0
3,2,12.2060776455177,10.5307886908586,0,0
4,2,12.899222326087,10.5966597327836,0,0
4,1,9.21044036697652,10.0162803800113,0,0
3,3,12.6443308022626,9.5450252980233,0,0
3,3,10.8197982842103,8.5173931714189,0,0
3,1,10.3089859934221,10.7913993858086,0,0
4,1,12.6115410869661,12.0434831253056,1,1
9,2,12.5061809416774,11.2904816687703,0,0
3,2,12.5425484535736,12.8151205683984,1,1
4,1,12.7656912906044,12.4419389186914,1,1
2,3,11.5129354649202,10.4905795317556,0,0
6,2,10.3089859934221,11.441440204346,0,1
9,4,12.2060776455177,6.49677499018586,0,0
4,2,12.043559598368,11.362114203075,0,1
2,1,10.5966597327836,11.2785692864419,0,1
3,3,9.90353755128617,11.2250833797171,0,1
3,1,12.9715428132484,11.6081265479146,1,1
2,1,12.3883983689821,9.28618968425962,0,0
2,1,10.5966597327836,9.75736291105399,0,0
2,1,10.3089859934221,10.1457275995413,0,0
3,1,12.5776396502326,11.9181372076507,1,1
1,1,11.1562648066437,9.72955074527657,0,0
3,1,11.4075760603618,10.8195382556057,0,0
3,2,11.2897944135779,10.1370169834028,0,0
2,1,0.693147180559945,13.0107835619326,1,1
2,3,11.6082447356423,11.6673703872182,1,1
1,1,11.8494048444231,9.78880595245251,0,0
3,3,0.693147180559945,10.3417747410115,0,0
4,2,12.3013873707787,11.2286509136518,0,0
4,3,12.254867571593,11.5521557934619,1,1
3,2,13.0170050839663,11.9181372076507,1,1
7,1,0.693147180559945,9.85087760226383,0,0
4,4,11.6952553550628,12.657899574943,1,1
14,2,0.693147180559945,12.0019654966643,1,1
9,4,12.676079399771,11.3618118353005,0,1
3,2,12.9480123712091,11.0819579164496,0,1
3,4,12.5776396502326,11.2250833797171,0,1
2,1,12.676079399771,12.4513611767288,1,1
2,1,10.8197982842103,10.7579241570616,0,0
7,3,13.2878795107957,11.1626727116902,0,1
2,4,12.7656912906044,11.4721138870624,0,1
4,4,11.2897944135779,11.1576923382562,0,0
7,3,12.2060776455177,11.1576923382562,0,0
3,2,12.676079399771,12.6578582039068,1,1
4,4,0.693147180559945,10.7358530494725,0,0
2,1,12.2060776455177,11.8128448550865,1,1
11,1,12.9715428132484,11.7368766900282,1,1
2,4,0.693147180559945,11.7343715764482,1,1
3,1,11.7752974217158,9.9517061248066,0,0
3,4,11.6952553550628,8.31898612539206,0,0
2,1,11.2897944135779,8.07121853996986,0,0
4,1,11.6082447356423,10.7466913293028,0,0
6,1,11.4075760603618,9.93076219467101,0,0
9,4,11.9829353441964,11.2250833797171,0,1
3,1,13.1223653774023,10.8192781593686,0,0
20,2,9.90353755128617,9.54688403461792,0,0
6,3,12.899222326087,10.1267111006505,0,0
2,3,12.043559598368,11.2383307120649,0,0
5,1,11.5129354649202,10.7990244048171,0,0
2,3,12.3883983689821,11.6490983657382,1,1
2,1,11.6952553550628,10.914633815423,0,0
4,2,9.21044036697652,10.9094910094716,0,0
4,1,11.2897944135779,10.9677671621237,0,0
2,4,11.002116507732,10.4042931430198,0,0
4,4,12.7938620882062,11.7517454956694,1,1
2,1,11.4075760603618,10.1266711030504,0,0
1,1,11.9183972397228,11.3382744144805,0,0
2,3,12.2060776455177,11.1646154373631,0,0
3,2,11.6082447356423,11.1746656315495,0,1
2,1,13.4870078798802,11.3849557205256,0,1
3,4,12.7938620882062,12.3457258863454,1,1
2,3,10.5966597327836,9.16826759555427,0,0
3,4,10.8197982842103,11.264143541476,0,1
4,4,12.9945322786191,11.1702661276545,0,0
3,2,11.1562648066437,9.7981825908907,0,0
2,1,11.4075760603618,7.27309259599952,0,0
2,4,12.1007176854125,10.4012583314283,0,0
3,4,11.2897944135779,11.1840741154804,0,1
3,4,10.5966597327836,11.2897944135779,0,1
19,4,13.1021627109011,12.2548056652097,1,1
3,2,11.8494048444231,11.1754086830014,0,0
3,3,11.9183972397228,11.6950386667264,1,1
5,3,12.043559598368,10.0697220706772,0,0
1,1,11.002116507732,9.68040649926887,0,0
2,3,11.8494048444231,10.6451391421557,0,0
5,1,11.002116507732,7.60140233458373,0,0
2,3,11.7752974217158,11.3736748918235,0,1
6,4,12.8479291632781,11.1834626051699,0,1
2,3,12.676079399771,12.7447011618983,1,1
3,2,11.002116507732,10.9402421678254,0,0
3,1,11.002116507732,10.2195019472549,0,0
12,4,13.1223653774023,11.512675433715,1,1
3,4,12.1007176854125,11.5502308835789,1,1
13,1,12.043559598368,11.0974251724089,0,1
3,1,11.002116507732,10.6913765696058,0,0
3,2,10.8197982842103,9.65509029374725,0,0
9,3,12.1007176854125,11.6950386667264,1,1
4,3,12.6115410869661,11.2916676345662,0,1
4,1,12.1007176854125,10.7576475289438,0,0
1,4,11.1562648066437,10.8268134792913,0,0
3,4,11.8494048444231,8.29429960885724,0,0
2,4,11.2897944135779,10.5837521072651,0,0
3,1,11.4075760603618,7.94129557090653,0,0
3,4,12.4684407561441,9.83097062169695,0,0
2,1,12.254867571593,10.4905795317556,0,0
13,3,12.676079399771,11.0660444360025,0,0
2,4,11.6082447356423,10.5840812670245,0,0
2,3,12.043559598368,11.7359730116761,1,1
3,2,10.3089859934221,10.8195382556057,0,0
3,1,10.5966597327836,10.0853089842884,0,0
3,3,10.8197982842103,10.7207973757165,0,0
3,1,11.1562648066437,10.4656999663188,0,0
2,1,12.043559598368,10.5963346880871,0,0
2,3,12.2060776455177,11.8843165927446,1,1
2,4,12.345838935722,10.9205462705296,0,0
4,4,12.3883983689821,9.8928815067489,0,0
4,3,12.7656912906044,11.7517454956694,1,1
20,4,14.093143052138,13.4647878641849,1,1
2,1,0.693147180559945,9.86511048341512,0,0
6,4,11.7752974217158,10.1345199052706,0,0
1,1,12.1007176854125,10.570675693926,0,0
5,4,12.1007176854125,10.8396005193574,0,0
12,4,12.8739045822051,12.2782770212791,1,1
12,4,12.7656912906044,12.1116960298193,1,1
3,2,12.3013873707787,12.0523443764749,1,1
3,4,11.6082447356423,10.8396005193574,0,0
1,1,12.1007176854125,11.4074316070894,0,1
4,2,11.1562648066437,6.90875477931522,0,0
8,4,14.093143052138,12.8239950767266,1,1
2,3,11.5129354649202,5.01727983681492,0,0
3,1,12.1007176854125,11.7752974217158,1,1
2,1,10.8197982842103,10.4623887995337,0,0
2,3,11.9183972397228,11.6808776077969,1,1
2,1,0.693147180559945,11.7721154660208,1,1
2,3,11.8494048444231,11.2953787222625,0,1
3,1,11.6952553550628,10.9987776622069,0,0
2,3,10.8197982842103,11.9978361794455,1,1
2,3,12.254867571593,10.043292972227,0,0
2,1,11.9183972397228,11.5558700052955,1,1
2,4,12.345838935722,11.5424939759025,1,1
2,1,12.1547846142867,10.9508240905224,0,0
6,4,11.7752974217158,9.92778984505909,0,0
2,3,11.6082447356423,10.176867840277,0,0
3,1,12.7656912906044,11.8039145631795,1,1
4,3,9.21044036697652,11.2897944135779,0,1
2,1,12.4684407561441,10.0459415203311,0,0
2,1,12.5061809416774,11.7722157789199,1,1
3,2,12.1547846142867,11.7751974174848,1,1
2,1,11.9183972397228,11.362114203075,0,1
2,1,9.21044036697652,10.9853096718968,0,0
2,3,11.7752974217158,11.287792435957,0,1
3,3,11.8494048444231,10.0519506601738,0,0
3,2,11.1562648066437,11.0016830877079,0,0
3,1,11.9829353441964,12.3015555376916,1,1
3,2,12.2060776455177,11.3758219857484,0,1
4,4,11.7752974217158,10.463131911492,0,0
2,1,11.5129354649202,10.5966597327836,0,0
2,1,11.5129354649202,4.61512051684126,0,0
4,2,11.2897944135779,10.1527276085716,0,0
3,1,12.3013873707787,11.2245631612136,0,1
3,4,12.1547846142867,10.5600226145993,0,0
5,1,11.9183972397228,11.6080083462169,1,1
3,1,11.4075760603618,11.0501119249698,0,0
2,3,12.1007176854125,11.2896319024049,0,1
6,4,12.2060776455177,8.74846362994206,0,0
2,1,10.8197982842103,10.5966597327836,0,0
6,2,11.4075760603618,11.2250833797171,0,1
2,1,11.9829353441964,11.0349057929294,0,0
4,4,11.9183972397228,11.4097957924638,0,1
2,1,10.3089859934221,11.4075760603618,0,1
3,1,10.8197982842103,9.47278155656217,0,0
3,2,11.6082447356423,9.70241121925853,0,0
3,2,11.7752974217158,10.8778207518042,0,0
3,2,12.6115410869661,8.7408166275673,0,0
12,4,11.002116507732,6.89568269774787,0,0
2,1,10.8197982842103,11.7934922839364,1,1
3,2,12.2060776455177,10.896276255383,0,0
4,3,12.2060776455177,10.9508240905224,0,0
2,3,9.21044036697652,8.42967259388674,0,0
2,4,10.8197982842103,10.8197982842103,0,0
6,1,11.002116507732,10.6819175336245,0,0
4,1,13.270785106659,12.0552555697322,1,1
13,2,12.345838935722,10.5200506209133,0,0
3,3,11.2897944135779,11.5805934591948,1,1
3,1,13.0170050839663,10.726082800283,0,0
3,4,11.6952553550628,10.5172938624107,0,0
3,1,10.5966597327836,10.3348802826542,0,0
3,2,9.21044036697652,11.1565076308331,0,1
2,1,11.4075760603618,10.0858507751287,0,0
4,2,11.002116507732,10.7141510665239,0,0
4,4,11.4075760603618,11.4829609804508,0,1
10,4,13.5008011829866,12.6768135029564,1,1
2,1,11.2897944135779,10.2902114698251,0,0
2,1,13.180634172319,12.2830383162852,1,1
4,1,10.5966597327836,9.39274525863144,0,0
4,3,11.9183972397228,11.4294134127412,0,1
4,3,9.90353755128617,9.47178113322274,0,0
2,4,10.8197982842103,9.81076901153292,0,0
3,1,12.6115410869661,11.6082447356423,1,1
2,1,11.5129354649202,10.8197982842103,0,0
2,3,12.3013873707787,10.8393455899028,0,0
3,2,11.9829353441964,7.48155570190952,0,0
15,4,12.7656912906044,11.9834789430214,1,1
13,1,11.9829353441964,8.31898612539206,0,0
3,1,11.7752974217158,11.2643102476823,0,1
4,1,11.5129354649202,10.447612546703,0,0
2,1,11.8494048444231,12.3522833153118,1,1
20,4,13.4150344839033,12.657899574943,1,1
3,1,10.5966597327836,8.8858559930003,0,0
1,4,12.3883983689821,10.5710091854571,0,0
4,3,12.4292201968364,11.5898957653227,1,1
10,4,13.0170050839663,13.4422284757118,1,1
3,2,11.4075760603618,11.036308012534,0,0
2,1,11.2897944135779,10.146629790357,0,0
2,4,13.1223653774023,12.6618759253748,1,1
3,4,12.4292201968364,10.914633815423,0,0
7,2,11.6952553550628,11.6081265479146,1,1
2,1,11.9829353441964,11.6090353249451,1,1
5,2,11.9183972397228,10.0858507751287,0,0
2,3,12.4292201968364,10.781723291541,0,0
3,1,11.2897944135779,10.7787062586348,0,0
2,3,12.5061809416774,12.3092427640187,1,1
2,1,11.2897944135779,10.7144399907278,0,0
2,1,10.5966597327836,11.3022167792574,0,1
3,3,10.3089859934221,10.2707314478241,0,0
2,1,10.8197982842103,9.85224688834253,0,0
3,2,12.043559598368,10.8967578438935,0,0
13,1,12.899222326087,11.2247365974529,0,0
3,1,11.6952553550628,12.3050171223603,1,1
3,1,12.2060776455177,11.9426538252141,1,1
2,1,11.6952553550628,11.1124628236349,0,1
4,4,11.2897944135779,10.1385991996262,0,0
3,1,11.5129354649202,11.3848079621898,0,0
3,4,11.002116507732,9.58884529850156,0,0
2,3,11.4075760603618,10.848851531896,0,0
3,1,12.043559598368,11.8856056391323,1,1
4,1,11.002116507732,6.73696695800186,0,0
2,3,11.1562648066437,10.5963346880871,0,0
1,1,9.21044036697652,8.47657950853094,0,0
8,4,10.3089859934221,7.34665516317654,0,0
2,1,12.2060776455177,11.632990339695,1,1
3,1,12.4292201968364,12.8045739256034,1,1
2,3,11.4075760603618,10.9853096718968,0,0
3,4,11.1562648066437,10.203999469426,0,0
2,1,12.043559598368,11.3206505373185,0,0
3,4,11.2897944135779,11.0054442424546,0,0
2,3,11.2897944135779,10.5183488146975,0,0
4,3,12.3883983689821,10.8192781593686,0,0
4,2,10.8197982842103,11.4510713376215,0,1
2,4,12.043559598368,10.586609649449,0,0
2,1,11.1562648066437,10.5966597327836,0,0
18,1,13.1223653774023,12.3305046389065,1,1
3,2,12.5776396502326,9.89500164888583,0,0
4,2,12.899222326087,11.2896319024049,0,1
2,3,13.0170050839663,11.264143541476,0,1
3,4,12.6115410869661,10.1464729460639,0,0
2,4,12.254867571593,11.441365014357,0,1
6,2,10.8197982842103,10.3123136727765,0,0
16,4,10.3089859934221,11.9183972397228,1,1
2,4,11.6082447356423,11.5983964895593,1,1
2,1,12.5425484535736,2.39789527279837,0,0
3,4,12.3013873707787,12.1495075850331,1,1
3,2,10.8197982842103,11.5701372107213,1,1
6,3,13.458837042596,11.5759096537589,1,1
4,3,11.6952553550628,10.0097826313537,0,0
9,1,11.2897944135779,11.9374609061688,1,1
2,1,11.8494048444231,11.3499593766883,0,0
5,3,11.2897944135779,9.64865981695529,0,0
2,3,12.2060776455177,11.0974251724089,0,1
7,4,12.4292201968364,10.4627604245397,0,0
6,4,12.1547846142867,11.7358689962818,1,1
4,2,13.1223653774023,11.7750974032519,1,1
5,1,13.1615860136327,12.9979853927995,1,1
16,2,12.6115410869661,12.3158683113531,1,1
4,1,12.5776396502326,13.1522017522123,1,1
3,3,11.7752974217158,11.8349220038367,1,1
2,3,12.2060776455177,10.5360616724503,0,0
5,2,12.1007176854125,10.492773093562,0,0
3,1,12.8739045822051,10.8570933367911,0,0
3,1,12.9715428132484,11.2116581968744,0,1
2,1,11.6082447356423,10.7364184143654,0,0
2,3,12.3883983689821,11.5422415193043,1,1
3,2,11.7752974217158,11.7517454956694,1,1
3,1,12.1007176854125,10.932660441467,0,0
2,3,11.9183972397228,7.13169851046691,0,0
2,1,12.4684407561441,11.4317371012834,0,0
2,3,11.8494048444231,10.9647613555489,0,0
3,2,12.4292201968364,11.3385839825165,0,1
3,3,12.345838935722,11.3504183001091,0,1
2,1,10.8197982842103,11.3115678669779,0,1
1,1,11.8494048444231,10.7993306491412,0,0
1,4,11.1562648066437,11.4074316070894,0,0
5,4,13.2176753753888,9.95327721703864,0,0
2,4,11.2897944135779,10.4952385712157,0,0
2,3,13.3046866008636,10.1256306035168,0,0
6,1,12.899222326087,10.7276849250866,0,0
2,4,12.3013873707787,11.694930304948,1,1
8,4,13.1421679654829,11.0047297133903,0,0
3,4,10.8197982842103,9.74102744483773,0,0
3,2,11.8494048444231,12.2555815989278,1,1
2,1,12.4684407561441,12.0167325160771,1,1
3,1,12.9945322786191,11.5787225687603,1,1
15,2,12.345838935722,11.5128054577697,1,1
1,4,12.2060776455177,9.57505292759738,0,0
1,1,11.7752974217158,8.05484022110102,0,0
1,1,11.4075760603618,11.1526583626633,0,1
3,2,12.043559598368,10.6926037867045,0,0
2,1,11.2897944135779,10.1105423715008,0,0
2,3,12.043559598368,10.5453677541517,0,0
4,2,12.3013873707787,11.7837232974878,1,1
2,3,11.2897944135779,10.4765271227082,0,0
1,1,11.2897944135779,10.3089859934221,0,0
3,2,12.2060776455177,11.6526961029598,1,1
3,3,11.9183972397228,10.0858507751287,0,0
2,4,11.1562648066437,10.0380621508323,0,0
3,1,11.002116507732,10.4341452149305,0,0
2,1,11.4075760603618,9.30455904721516,0,0
2,1,11.6952553550628,11.543910434218,1,1
3,1,13.0815434662152,8.07090608878782,0,0
2,4,0.693147180559945,11.3385839825165,0,1
7,4,11.6082447356423,10.4042931430198,0,0
9,3,12.7367038377645,11.9248695391761,1,1
2,1,11.7752974217158,11.2896319024049,0,1
2,3,11.8494048444231,10.4627604245397,0,0
2,3,12.6115410869661,11.0186455364637,0,0
3,2,12.6115410869661,11.6294988804421,1,1
2,1,12.3883983689821,10.7276849250866,0,0
1,4,11.6952553550628,10.4487435881066,0,0
5,1,11.1562648066437,8.35490952835879,0,0
3,4,11.7752974217158,11.7762200657714,1,1
3,1,11.4075760603618,10.3890261370752,0,0
2,3,13.3046866008636,12.3457258863454,1,1
3,3,11.8494048444231,10.043292972227,0,0
3,1,13.2878795107957,10.7141510665239,0,0
2,3,14.093143052138,10.9508240905224,0,0
2,1,11.6082447356423,11.1684896026895,0,1
2,1,12.1547846142867,11.4976899923275,0,1
2,3,12.1547846142867,11.1122687778544,0,1
4,4,10.8197982842103,11.1558933143837,0,0
1,1,12.345838935722,9.51051903575725,0,0
2,3,11.002116507732,11.4510606994934,0,1
2,3,12.1547846142867,11.0019498299531,0,0
2,3,9.21044036697652,10.2396025825095,0,0
3,2,12.1547846142867,11.6782280165946,1,1
3,2,11.4075760603618,10.0519506601738,0,0
2,3,10.8197982842103,11.2412610882117,0,1
2,3,12.2060776455177,11.7751974174848,1,1
2,1,11.6952553550628,8.5173931714189,0,0
3,1,11.002116507732,11.2104816386445,0,0
3,3,12.043559598368,11.7279400657107,1,1
3,3,11.2897944135779,5.96100533962327,0,0
4,2,12.254867571593,11.3023031942097,0,1
3,1,12.043559598368,10.5966597327836,0,0
3,1,12.4292201968364,11.0018998212016,0,0
3,4,12.7938620882062,11.7607928478997,1,1
2,1,10.8197982842103,10.5321228782696,0,0
3,4,9.21044036697652,10.3417747410115,0,0
2,3,10.8197982842103,11.1505342140354,0,0
3,2,12.5425484535736,11.1560790777645,0,0
6,4,13.2878795107957,12.4291161918441,1,1
5,2,11.1562648066437,10.3735224312936,0,0
5,1,11.2897944135779,11.0819579164496,0,0
3,3,0.693147180559945,10.5963346880871,0,0
3,3,11.6952553550628,10.8587682017015,0,0
2,1,0.693147180559945,8.86333283343959,0,0
4,1,13.1993262703906,11.4967046154427,0,1
4,3,11.7752974217158,11.3521814300031,0,0
2,3,13.1223653774023,9.57366316988638,0,0
3,4,11.7752974217158,11.8634062647456,1,1
2,1,11.2897944135779,11.7026197760936,1,1
6,1,11.5129354649202,10.5966597327836,0,0
3,1,10.3089859934221,11.314328174074,0,0
2,1,12.6443308022626,10.3076851910773,0,0
3,3,10.5966597327836,10.8393455899028,0,0
7,2,10.8197982842103,11.5128054577697,1,1
3,2,11.1562648066437,11.2463654104738,0,0
6,1,11.9183972397228,11.0344863569034,0,0
3,2,12.5061809416774,11.4305542150118,0,0
3,1,11.5129354649202,9.16962253869762,0,0
7,3,12.1007176854125,10.8932331862171,0,0
3,2,11.9829353441964,11.4509223935285,0,1
3,2,12.345838935722,10.6785602824947,0,0
2,3,11.2897944135779,10.357361799852,0,0
3,3,13.180634172319,11.314328174074,0,1
3,2,12.5425484535736,11.9829165941378,1,1
3,1,9.21044036697652,7.89692465626886,0,0
2,1,12.345838935722,11.3385839825165,0,1
3,4,11.7752974217158,9.43356392009056,0,0
4,4,12.2060776455177,9.7981825908907,0,0
6,1,11.1562648066437,10.0303404435321,0,0
17,1,12.6115410869661,11.7376757248367,1,1
3,2,11.002116507732,9.92759462787936,0,0
2,4,11.5129354649202,11.1842547174411,0,1
3,2,10.3089859934221,10.2342650333435,0,0
2,3,12.1007176854125,11.8420493398217,1,1
17,3,11.1562648066437,10.9123756970777,0,0
19,1,11.4075760603618,11.7753051139348,1,1
3,2,11.6952553550628,10.8195382556057,0,0
4,2,11.1562648066437,9.41172899148736,0,0
20,2,13.1615860136327,11.1562648066437,0,1
3,1,11.1562648066437,10.372709626447,0,0
4,2,11.5129354649202,11.3502653490355,0,1
4,3,10.8197982842103,10.1766395732036,0,0
14,3,12.6115410869661,12.1120696110391,1,1
2,4,11.6082447356423,9.47278155656217,0,0
2,1,12.4684407561441,9.03610602536485,0,0
2,1,11.7752974217158,10.8815692845665,0,0
4,4,11.2897944135779,10.5450255993628,0,0
10,1,12.4292201968364,11.8372166702893,1,1
1,4,10.8197982842103,10.6110552557573,0,0
7,4,11.2897944135779,10.4913019948302,0,0
2,3,12.4292201968364,11.7751974174848,1,1
5,1,13.1223653774023,10.8197982842103,0,0
3,2,10.3089859934221,9.79517824902928,0,0
5,1,11.7752974217158,8.82482493917564,0,0
18,4,10.8197982842103,11.6082447356423,1,1
6,1,12.6115410869661,10.0257494320691,0,0
5,3,11.6082447356423,8.18896686364888,0,0
2,1,11.5129354649202,10.9148702585913,0,0
8,3,13.2176753753888,12.6670859829378,1,1
4,3,12.4684407561441,10.2323595518128,0,0
2,3,9.21044036697652,10.0880565818706,0,0
2,3,12.7656912906044,11.5111438788878,1,1
3,2,11.1562648066437,11.5593222911994,1,1
3,3,11.8494048444231,10.3698909587494,0,0
9,2,14.093143052138,13.4532299315047,1,1
17,3,14.093143052138,11.7752974217158,1,1
6,3,12.254867571593,10.8195382556057,0,0
2,3,11.8494048444231,11.2510670725279,0,1
3,3,12.7656912906044,11.4613689780558,0,1
3,2,11.002116507732,10.3735224312936,0,0
